article_id	article_file
103091587	23-10-text/23-10-us5.txt
103091603	23-10-text/23-10-in.txt
103091979	23-10-text/23-10-us4.txt
103091994	23-10-text/23-10-us5.txt
103091995	23-10-text/23-10-us5.txt
103091997	23-10-text/23-10-us5.txt
103092079	23-10-text/23-10-us4.txt
103092101	23-10-text/23-10-us1.txt
103092102	23-10-text/23-10-us1.txt
103092200	23-10-text/23-10-us1.txt
103092243	23-10-text/23-10-us3.txt
103092244	23-10-text/23-10-us3.txt
103092245	23-10-text/23-10-us3.txt
103092248	23-10-text/23-10-us3.txt
103092254	23-10-text/23-10-us3.txt
103092262	23-10-text/23-10-us4.txt
103092432	23-10-text/23-10-us2.txt
103092433	23-10-text/23-10-us2.txt
103092959	23-10-text/23-10-za.txt
103092980	23-10-text/23-10-us5.txt
103093036	23-10-text/23-10-us2.txt
103093618	23-10-text/23-10-us1.txt
103093859	23-10-text/23-10-us3.txt
103093877	23-10-text/23-10-us4.txt
103093922	23-10-text/23-10-us2.txt
103093958	23-10-text/23-10-us3.txt
10309467	text_16-02-iuq/16-02-bd.txt
103095699	23-11-text/23-11-ca.txt
103095700	23-11-text/16-10-au.txt
103095701	23-11-text/16-10-au.txt
103095708	23-11-text/16-10-au.txt
103095973	23-11-text/16-10-au.txt
103095986	23-11-text/16-10-au.txt
103095987	23-11-text/16-10-au.txt
103096051	23-11-text/16-10-au.txt
103096381	23-11-text/23-11-ca.txt
103096384	23-11-text/23-11-ca.txt
103097055	23-11-text/23-11-ca.txt
103097057	23-11-text/23-11-ca.txt
103097058	23-11-text/23-11-ca.txt
103097059	23-11-text/23-11-ca.txt
103097066	23-11-text/23-11-ca.txt
103097071	23-11-text/23-11-ca.txt
103097073	23-11-text/23-11-ca.txt
103097074	23-11-text/23-11-ca.txt
103097077	23-11-text/23-11-ca.txt
103097079	23-11-text/23-11-ca.txt
103097100	23-11-text/23-11-ca.txt
103097101	23-11-text/23-11-ca.txt
10309754	text_16-02-iuq/16-02-my.txt
103098089	23-11-text/16-10-au.txt
103098126	23-11-text/16-10-au.txt
103098716	23-11-text/16-10-au.txt
103100617	23-11-text/23-11-ca.txt
103100619	23-11-text/23-11-ca.txt
103101045	23-11-text/23-11-us3.txt
103101049	23-11-text/23-11-us3.txt
10310118	text_16-02-iuq/16-02-my.txt
103101268	23-11-text/23-11-ca.txt
103101451	23-11-text/23-11-ca.txt
103101452	23-11-text/23-11-ca.txt
103101453	23-11-text/23-11-ca.txt
103101455	23-11-text/23-11-ca.txt
103101459	23-11-text/23-11-ca.txt
103101460	23-11-text/23-11-ca.txt
103101465	23-11-text/23-11-ca.txt
103101466	23-11-text/23-11-ca.txt
103101467	23-11-text/23-11-ca.txt
103101468	23-11-text/23-11-ca.txt
103101469	23-11-text/23-11-ca.txt
103101471	23-11-text/23-11-ca.txt
103101472	23-11-text/23-11-ca.txt
103101488	23-11-text/23-11-ca.txt
103101495	23-11-text/23-11-ca.txt
103101499	23-11-text/23-11-ca.txt
103101504	23-11-text/23-11-ca.txt
103101507	23-11-text/23-11-ca.txt
103101512	23-11-text/23-11-ca.txt
103101576	23-11-text/23-11-ca.txt
103101578	23-11-text/23-11-ca.txt
103101579	23-11-text/23-11-ca.txt
103101581	23-11-text/23-11-ca.txt
103101584	23-11-text/23-11-ca.txt
103101610	23-11-text/23-11-ca.txt
103101611	23-11-text/23-11-ca.txt
103101613	23-11-text/23-11-ca.txt
103101614	23-11-text/23-11-ca.txt
103101617	23-11-text/23-11-ca.txt
103101693	23-11-text/23-11-ca.txt
103102327	23-11-text/23-11-gb.txt
103102341	23-11-text/23-11-gb.txt
103102546	23-11-text/23-11-gb.txt
103102961	23-11-text/23-11-gb.txt
103103254	23-11-text/23-11-gb.txt
103103263	23-11-text/23-11-gb.txt
103103456	23-11-text/23-11-gb.txt
103103480	23-11-text/23-11-gb.txt
103103481	23-11-text/23-11-gb.txt
103103482	23-11-text/23-11-gb.txt
103103483	23-11-text/23-11-gb.txt
103103745	23-11-text/23-11-gb.txt
103103746	23-11-text/23-11-gb.txt
103103768	23-11-text/23-11-gb.txt
103103801	23-11-text/23-11-gb.txt
103104307	23-11-text/23-11-gb.txt
103104344	23-11-text/23-11-gb.txt
103104394	23-11-text/23-11-gb.txt
103104690	23-11-text/23-11-gb.txt
103104868	23-11-text/23-11-gb.txt
103105232	23-11-text/23-11-gb.txt
103105332	23-11-text/23-11-gb.txt
103105429	23-11-text/23-11-gb.txt
103105433	23-11-text/23-11-gb.txt
103105754	23-11-text/23-11-gb.txt
103105756	23-11-text/23-11-gb.txt
103105768	23-11-text/23-11-gb.txt
103105769	23-11-text/23-11-gb.txt
103105770	23-11-text/23-11-gb.txt
103105771	23-11-text/23-11-gb.txt
103105773	23-11-text/23-11-gb.txt
103105777	23-11-text/23-11-gb.txt
103105825	23-11-text/23-11-gb.txt
103105827	23-11-text/23-11-gb.txt
103105833	23-11-text/23-11-gb.txt
103105851	23-11-text/23-11-gb.txt
103105859	23-11-text/23-11-gb.txt
103106009	23-11-text/23-11-gb.txt
103106517	23-11-text/23-11-gb.txt
103106525	23-11-text/23-11-gb.txt
103106656	23-11-text/23-11-gb.txt
103106764	23-11-text/23-11-ie.txt
103107834	23-11-text/23-11-ie.txt
103107841	23-11-text/23-11-ie.txt
103107845	23-11-text/23-11-ie.txt
103108018	23-11-text/23-11-ie.txt
103108028	23-11-text/23-11-ie.txt
103108108	23-11-text/23-11-in.txt
103108640	23-11-text/23-11-gb.txt
103108912	23-11-text/23-11-ie.txt
103108920	23-11-text/23-11-ie.txt
103108938	23-11-text/23-11-ie.txt
103109317	23-11-text/23-11-gb.txt
103109318	23-11-text/23-11-gb.txt
103109326	23-11-text/23-11-gb.txt
103109416	23-11-text/23-11-ie.txt
103109774	23-11-text/23-11-gb.txt
103110100	23-11-text/23-11-in.txt
103110103	23-11-text/23-11-in.txt
103110217	23-11-text/23-11-in.txt
103110281	23-11-text/23-11-in.txt
103110332	23-11-text/23-11-in.txt
103110334	23-11-text/23-11-in.txt
103110343	23-11-text/23-11-in.txt
103110384	23-11-text/23-11-in.txt
103110391	23-11-text/23-11-in.txt
103110393	23-11-text/23-11-in.txt
103110394	23-11-text/23-11-in.txt
103110395	23-11-text/23-11-in.txt
103110396	23-11-text/23-11-in.txt
103110416	23-11-text/23-11-in.txt
103110488	23-11-text/23-11-in.txt
103110489	23-11-text/23-11-in.txt
103110502	23-11-text/23-11-in.txt
103110511	23-11-text/23-11-in.txt
103110697	23-11-text/23-11-in.txt
103110786	23-11-text/23-11-in.txt
103110799	23-11-text/23-11-in.txt
103111225	23-11-text/23-11-in.txt
103111268	23-11-text/23-11-in.txt
103111270	23-11-text/23-11-in.txt
103111298	23-11-text/23-11-in.txt
103111322	23-11-text/23-11-in.txt
103111324	23-11-text/23-11-in.txt
103111339	23-11-text/23-11-in.txt
103111355	23-11-text/23-11-in.txt
103111425	23-11-text/23-11-in.txt
103111898	23-11-text/23-11-in.txt
103112030	23-11-text/23-11-in.txt
103112064	23-11-text/23-11-in.txt
103112452	23-11-text/23-11-in.txt
103112525	23-11-text/23-11-in.txt
103112610	23-11-text/23-11-in.txt
103112686	23-11-text/23-11-in.txt
103112698	23-11-text/23-11-in.txt
103113040	23-11-text/23-11-in.txt
103113042	23-11-text/23-11-in.txt
103113043	23-11-text/23-11-in.txt
103113044	23-11-text/23-11-in.txt
103113049	23-11-text/23-11-in.txt
103113061	23-11-text/23-11-in.txt
103113090	23-11-text/23-11-in.txt
103113125	23-11-text/23-11-in.txt
103113126	23-11-text/23-11-in.txt
103113157	23-11-text/23-11-in.txt
103113189	23-11-text/23-11-in.txt
103113641	23-11-text/23-11-ng.txt
103113703	23-11-text/23-11-ng.txt
103113708	23-11-text/23-11-ng.txt
103114036	23-11-text/23-11-my.txt
103114079	23-11-text/23-11-my.txt
103114082	23-11-text/23-11-my.txt
103114083	23-11-text/23-11-my.txt
103114385	23-11-text/23-11-ke.txt
103114386	23-11-text/23-11-ke.txt
103114637	23-11-text/23-11-ng.txt
103114962	23-11-text/23-11-ng.txt
103115034	23-11-text/23-11-ng.txt
103115175	23-11-text/23-11-ng.txt
103115400	23-11-text/23-11-nz.txt
103115401	23-11-text/23-11-nz.txt
103115491	23-11-text/23-11-ph.txt
103115527	23-11-text/23-11-ph.txt
103115653	23-11-text/23-11-ph.txt
103115711	23-11-text/23-11-us1.txt
103115712	23-11-text/23-11-us1.txt
103115972	23-11-text/23-11-nz.txt
103115978	23-11-text/23-11-nz.txt
103115980	23-11-text/23-11-nz.txt
103116668	23-11-text/23-11-us4.txt
103116681	23-11-text/23-11-us5.txt
103116686	23-11-text/23-11-us5.txt
103116697	23-11-text/23-11-us5.txt
103116699	23-11-text/23-11-us5.txt
103116700	23-11-text/23-11-us1.txt
103116701	23-11-text/23-11-us1.txt
103116702	23-11-text/23-11-us1.txt
103116712	23-11-text/23-11-pk.txt
103116715	23-11-text/23-11-pk.txt
103116718	23-11-text/23-11-pk.txt
103116763	23-11-text/23-11-pk.txt
103116764	23-11-text/23-11-pk.txt
103116813	23-11-text/23-11-ph.txt
103116848	23-11-text/23-11-ph.txt
103116849	23-11-text/23-11-ph.txt
103116925	23-11-text/23-11-pk.txt
103116927	23-11-text/23-11-pk.txt
103116973	23-11-text/23-11-us4.txt
103117030	23-11-text/23-11-pk.txt
103117031	23-11-text/23-11-pk.txt
103117032	23-11-text/23-11-pk.txt
103117033	23-11-text/23-11-pk.txt
103117034	23-11-text/23-11-pk.txt
103117035	23-11-text/23-11-pk.txt
103117036	23-11-text/23-11-pk.txt
103117037	23-11-text/23-11-pk.txt
103117038	23-11-text/23-11-pk.txt
103117039	23-11-text/23-11-pk.txt
103117040	23-11-text/23-11-pk.txt
103117041	23-11-text/23-11-pk.txt
103117042	23-11-text/23-11-pk.txt
103117043	23-11-text/23-11-pk.txt
103117044	23-11-text/23-11-pk.txt
103117045	23-11-text/23-11-pk.txt
103117046	23-11-text/23-11-pk.txt
103117047	23-11-text/23-11-pk.txt
103117048	23-11-text/23-11-pk.txt
103117049	23-11-text/23-11-pk.txt
103117050	23-11-text/23-11-pk.txt
103117051	23-11-text/23-11-pk.txt
103117052	23-11-text/23-11-pk.txt
103117053	23-11-text/23-11-pk.txt
103117054	23-11-text/23-11-pk.txt
103117055	23-11-text/23-11-pk.txt
103117056	23-11-text/23-11-pk.txt
103117058	23-11-text/23-11-pk.txt
103117061	23-11-text/23-11-pk.txt
103117062	23-11-text/23-11-pk.txt
103117063	23-11-text/23-11-pk.txt
103117064	23-11-text/23-11-pk.txt
103117065	23-11-text/23-11-pk.txt
103117066	23-11-text/23-11-pk.txt
103117067	23-11-text/23-11-pk.txt
103117068	23-11-text/23-11-pk.txt
103117069	23-11-text/23-11-pk.txt
103117070	23-11-text/23-11-pk.txt
103117071	23-11-text/23-11-pk.txt
103117072	23-11-text/23-11-pk.txt
103117073	23-11-text/23-11-pk.txt
103117074	23-11-text/23-11-pk.txt
103117075	23-11-text/23-11-pk.txt
103117076	23-11-text/23-11-pk.txt
103117078	23-11-text/23-11-pk.txt
103117079	23-11-text/23-11-pk.txt
103117080	23-11-text/23-11-pk.txt
103117081	23-11-text/23-11-pk.txt
103117082	23-11-text/23-11-pk.txt
103117083	23-11-text/23-11-pk.txt
103117084	23-11-text/23-11-pk.txt
103117085	23-11-text/23-11-pk.txt
103117086	23-11-text/23-11-pk.txt
103117089	23-11-text/23-11-pk.txt
103117090	23-11-text/23-11-pk.txt
103117094	23-11-text/23-11-pk.txt
103117095	23-11-text/23-11-pk.txt
103117096	23-11-text/23-11-pk.txt
103117097	23-11-text/23-11-pk.txt
103117098	23-11-text/23-11-pk.txt
103117099	23-11-text/23-11-pk.txt
103117100	23-11-text/23-11-pk.txt
103117101	23-11-text/23-11-pk.txt
103117102	23-11-text/23-11-pk.txt
103117103	23-11-text/23-11-pk.txt
103117104	23-11-text/23-11-pk.txt
103117105	23-11-text/23-11-pk.txt
103117106	23-11-text/23-11-pk.txt
103117107	23-11-text/23-11-pk.txt
103117108	23-11-text/23-11-pk.txt
103117109	23-11-text/23-11-pk.txt
103117111	23-11-text/23-11-pk.txt
103117112	23-11-text/23-11-pk.txt
103117115	23-11-text/23-11-pk.txt
103117116	23-11-text/23-11-pk.txt
103117117	23-11-text/23-11-pk.txt
103117118	23-11-text/23-11-pk.txt
103117119	23-11-text/23-11-pk.txt
103117120	23-11-text/23-11-pk.txt
103117121	23-11-text/23-11-pk.txt
103117122	23-11-text/23-11-pk.txt
103117123	23-11-text/23-11-pk.txt
103117124	23-11-text/23-11-pk.txt
103117125	23-11-text/23-11-pk.txt
103117127	23-11-text/23-11-pk.txt
103117128	23-11-text/23-11-pk.txt
103117129	23-11-text/23-11-pk.txt
103117130	23-11-text/23-11-pk.txt
103117131	23-11-text/23-11-pk.txt
103117132	23-11-text/23-11-pk.txt
103117133	23-11-text/23-11-pk.txt
103117134	23-11-text/23-11-pk.txt
103117135	23-11-text/23-11-pk.txt
103117136	23-11-text/23-11-pk.txt
103117137	23-11-text/23-11-pk.txt
103117138	23-11-text/23-11-pk.txt
103117140	23-11-text/23-11-pk.txt
103117141	23-11-text/23-11-pk.txt
103117142	23-11-text/23-11-pk.txt
103117143	23-11-text/23-11-pk.txt
103117144	23-11-text/23-11-pk.txt
103117145	23-11-text/23-11-pk.txt
103117146	23-11-text/23-11-pk.txt
103117147	23-11-text/23-11-pk.txt
103117168	23-11-text/23-11-us4.txt
103117203	23-11-text/23-11-us1.txt
103117206	23-11-text/23-11-us1.txt
103117207	23-11-text/23-11-us1.txt
103117222	23-11-text/23-11-us2.txt
103117223	23-11-text/23-11-us2.txt
103117224	23-11-text/23-11-us2.txt
103117225	23-11-text/23-11-us2.txt
103117227	23-11-text/23-11-us2.txt
103117249	23-11-text/23-11-us3.txt
103117255	23-11-text/23-11-us3.txt
103117382	23-11-text/23-11-us5.txt
103117399	23-11-text/23-11-us5.txt
103117412	23-11-text/23-11-us1.txt
103117413	23-11-text/23-11-us1.txt
103117448	23-11-text/23-11-us3.txt
103117465	23-11-text/23-11-in.txt
103117985	23-11-text/23-11-us5.txt
103118085	23-11-text/23-11-in.txt
103118207	23-11-text/23-11-pk.txt
103118326	23-11-text/23-11-pk.txt
103118334	23-11-text/23-11-pk.txt
103118339	23-11-text/23-11-pk.txt
103118356	23-11-text/23-11-pk.txt
103118434	23-11-text/23-11-us2.txt
103118914	23-11-text/23-11-us1.txt
103118938	23-11-text/23-11-pk.txt
103118946	23-11-text/23-11-pk.txt
103118947	23-11-text/23-11-pk.txt
103118965	23-11-text/23-11-pk.txt
103118980	23-11-text/23-11-us5.txt
103118985	23-11-text/23-11-us5.txt
103118989	23-11-text/23-11-us5.txt
103118992	23-11-text/23-11-us5.txt
103118994	23-11-text/23-11-us5.txt
103119029	23-11-text/23-11-us2.txt
103119057	23-11-text/23-11-us3.txt
103119072	23-11-text/23-11-us4.txt
103119073	23-11-text/23-11-us4.txt
103119178	23-11-text/23-11-us4.txt
103119186	23-11-text/23-11-us5.txt
103119188	23-11-text/23-11-us5.txt
103119190	23-11-text/23-11-us5.txt
103119191	23-11-text/23-11-us5.txt
103119207	23-11-text/23-11-us1.txt
103119219	23-11-text/23-11-us1.txt
103119251	23-11-text/23-11-pk.txt
103119254	23-11-text/23-11-pk.txt
103119263	23-11-text/23-11-pk.txt
103119513	23-11-text/23-11-us1.txt
103119514	23-11-text/23-11-us1.txt
103119519	23-11-text/23-11-us1.txt
103119532	23-11-text/23-11-us2.txt
103119564	23-11-text/23-11-us4.txt
103119609	23-11-text/23-11-us1.txt
103119610	23-11-text/23-11-us1.txt
10311983	text_16-02-iuq/16-02-ph.txt
103120123	23-11-text/23-11-sg.txt
103120130	23-11-text/23-11-sg.txt
103120152	23-11-text/23-11-pk.txt
103120160	23-11-text/23-11-pk.txt
103120161	23-11-text/23-11-pk.txt
103120162	23-11-text/23-11-pk.txt
103120168	23-11-text/23-11-pk.txt
103120179	23-11-text/23-11-pk.txt
103120184	23-11-text/23-11-pk.txt
103120205	23-11-text/23-11-pk.txt
103120255	23-11-text/23-11-pk.txt
103120801	23-11-text/23-11-us1.txt
103121071	23-11-text/23-11-us4.txt
103121073	23-11-text/23-11-us4.txt
103121075	23-11-text/23-11-us4.txt
103121123	23-11-text/23-11-us2.txt
103121330	23-11-text/23-11-za.txt
103121332	23-11-text/23-11-za.txt
103121453	23-11-text/23-11-us3.txt
103121924	23-11-text/23-11-us2.txt
103122116	23-11-text/23-11-us1.txt
103122405	23-11-text/23-11-za.txt
103122731	23-11-text/23-11-za.txt
103122838	23-11-text/23-11-us2.txt
103125049	23-11-text/16-10-au.txt
103125409	23-11-text/16-10-au.txt
103125425	23-11-text/16-10-au.txt
103125428	23-11-text/16-10-au.txt
103125522	23-11-text/16-10-au.txt
103126210	23-11-text/23-11-ca.txt
103126212	23-11-text/23-11-ca.txt
103126213	23-11-text/23-11-ca.txt
103126214	23-11-text/23-11-ca.txt
103126574	23-11-text/23-11-bd.txt
103126730	23-11-text/16-10-au.txt
103126805	23-11-text/16-10-au.txt
103126807	23-11-text/16-10-au.txt
103127092	23-11-text/23-11-ca.txt
103127116	23-11-text/23-11-ca.txt
103127126	23-11-text/23-11-ca.txt
103127370	23-11-text/16-10-au.txt
103127371	23-11-text/16-10-au.txt
103127377	23-11-text/16-10-au.txt
103127609	23-11-text/16-10-au.txt
103127868	23-11-text/23-11-ca.txt
103128882	23-11-text/23-11-ca.txt
103128900	23-11-text/23-11-ca.txt
103128901	23-11-text/23-11-ca.txt
103128903	23-11-text/23-11-ca.txt
103129427	23-11-text/23-11-ca.txt
103129629	23-11-text/23-11-us2.txt
103129654	23-11-text/23-11-us3.txt
103129655	23-11-text/23-11-us3.txt
103129680	23-11-text/23-11-us5.txt
103129700	23-11-text/23-11-us1.txt
103129704	23-11-text/23-11-us1.txt
103129706	23-11-text/23-11-us1.txt
103129710	23-11-text/23-11-us1.txt
103129712	23-11-text/23-11-us1.txt
103129916	23-11-text/23-11-ca.txt
103129918	23-11-text/23-11-ca.txt
103129979	23-11-text/23-11-ca.txt
103130150	23-11-text/23-11-ca.txt
103130152	23-11-text/23-11-ca.txt
103130175	23-11-text/23-11-ca.txt
103130465	23-11-text/23-11-in.txt
103130722	23-11-text/23-11-gb.txt
103130742	23-11-text/23-11-gb.txt
103131175	23-11-text/23-11-gb.txt
103131492	23-11-text/23-11-gb.txt
103131502	23-11-text/23-11-gb.txt
103131507	23-11-text/23-11-gb.txt
103131514	23-11-text/23-11-gb.txt
103131517	23-11-text/23-11-gb.txt
103131564	23-11-text/23-11-gb.txt
103131640	23-11-text/23-11-gb.txt
103131868	23-11-text/23-11-ca.txt
103131870	23-11-text/23-11-ca.txt
103131874	23-11-text/23-11-ca.txt
103131876	23-11-text/23-11-ca.txt
103131885	23-11-text/23-11-ca.txt
103131900	23-11-text/23-11-ca.txt
103131921	23-11-text/23-11-ca.txt
103131969	23-11-text/23-11-gb.txt
10313272	text_16-02-iuq/16-02-gh.txt
103133121	23-11-text/23-11-gb.txt
103133529	23-11-text/23-11-gb.txt
103133617	23-11-text/23-11-gb.txt
103133711	23-11-text/23-11-gb.txt
103133912	23-11-text/23-11-gb.txt
103133928	23-11-text/23-11-gb.txt
103133929	23-11-text/23-11-gb.txt
103133930	23-11-text/23-11-gb.txt
103133931	23-11-text/23-11-gb.txt
103133932	23-11-text/23-11-gb.txt
103133933	23-11-text/23-11-gb.txt
103133935	23-11-text/23-11-gb.txt
10313394	text_16-02-iuq/16-02-gh.txt
103133973	23-11-text/23-11-gb.txt
103133987	23-11-text/23-11-gb.txt
103134001	23-11-text/23-11-gb.txt
103134038	23-11-text/23-11-gb.txt
103134189	23-11-text/23-11-gb.txt
10313500	text_16-02-iuq/16-02-gh.txt
103135265	23-11-text/23-11-gb.txt
103135283	23-11-text/23-11-gb.txt
103136265	23-11-text/23-11-hk.txt
103136298	23-11-text/23-11-hk.txt
103136567	23-11-text/23-11-ie.txt
103136577	23-11-text/23-11-ie.txt
103136606	23-11-text/23-11-ie.txt
103136620	23-11-text/23-11-ie.txt
103136810	23-11-text/23-11-ie.txt
103136851	23-11-text/23-11-ie.txt
103137022	23-11-text/23-11-ie.txt
103137176	23-11-text/23-11-gb.txt
103137268	23-11-text/23-11-ie.txt
103137312	23-11-text/23-11-ie.txt
103137787	23-11-text/23-11-in.txt
103137806	23-11-text/23-11-in.txt
103137821	23-11-text/23-11-in.txt
103137824	23-11-text/23-11-in.txt
103138101	23-11-text/23-11-in.txt
103138106	23-11-text/23-11-in.txt
103138278	23-11-text/23-11-in.txt
103138281	23-11-text/23-11-in.txt
1031383	text_12-07-jbh/12-07-in.txt
103138379	23-11-text/23-11-in.txt
103138381	23-11-text/23-11-in.txt
103138398	23-11-text/23-11-in.txt
103138488	23-11-text/23-11-in.txt
103138491	23-11-text/23-11-in.txt
103138522	23-11-text/23-11-in.txt
103138872	23-11-text/23-11-in.txt
103138881	23-11-text/23-11-in.txt
103138927	23-11-text/23-11-in.txt
103138928	23-11-text/23-11-in.txt
103138995	23-11-text/23-11-in.txt
103139015	23-11-text/23-11-in.txt
103139017	23-11-text/23-11-in.txt
103139031	23-11-text/23-11-in.txt
103139041	23-11-text/23-11-in.txt
103139115	23-11-text/23-11-in.txt
103139321	23-11-text/23-11-in.txt
103139334	23-11-text/23-11-in.txt
103139347	23-11-text/23-11-in.txt
103139449	23-11-text/23-11-in.txt
103139453	23-11-text/23-11-in.txt
103139462	23-11-text/23-11-in.txt
103139642	23-11-text/23-11-in.txt
103139645	23-11-text/23-11-in.txt
103139646	23-11-text/23-11-in.txt
103139912	23-11-text/23-11-in.txt
103141179	23-11-text/23-11-in.txt
103141182	23-11-text/23-11-in.txt
103141185	23-11-text/23-11-in.txt
103141186	23-11-text/23-11-in.txt
103141187	23-11-text/23-11-in.txt
103141189	23-11-text/23-11-in.txt
103141190	23-11-text/23-11-in.txt
103141192	23-11-text/23-11-in.txt
103141876	23-11-text/23-11-in.txt
103141877	23-11-text/23-11-in.txt
103141878	23-11-text/23-11-in.txt
103141948	23-11-text/23-11-in.txt
103141989	23-11-text/23-11-in.txt
103142102	23-11-text/23-11-in.txt
103142211	23-11-text/23-11-ng.txt
103142214	23-11-text/23-11-ng.txt
103142225	23-11-text/23-11-ng.txt
103142226	23-11-text/23-11-ng.txt
103142234	23-11-text/23-11-ng.txt
103142235	23-11-text/23-11-ng.txt
103142236	23-11-text/23-11-ng.txt
103142280	23-11-text/23-11-ng.txt
103142567	23-11-text/23-11-lk.txt
103142585	23-11-text/23-11-lk.txt
103142630	23-11-text/23-11-lk.txt
103142762	23-11-text/23-11-ng.txt
103143144	23-11-text/23-11-ng.txt
103143907	23-11-text/23-11-nz.txt
103143911	23-11-text/23-11-nz.txt
103143913	23-11-text/23-11-nz.txt
103143993	23-11-text/23-11-ng.txt
103144175	23-11-text/23-11-ph.txt
103144177	23-11-text/23-11-ph.txt
103144179	23-11-text/23-11-ph.txt
103144264	23-11-text/23-11-ph.txt
103144461	23-11-text/23-11-ph.txt
103144706	23-11-text/23-11-nz.txt
103144814	23-11-text/23-11-nz.txt
103145069	23-11-text/23-11-pk.txt
103145073	23-11-text/23-11-pk.txt
103145091	23-11-text/23-11-pk.txt
103145094	23-11-text/23-11-pk.txt
103145095	23-11-text/23-11-pk.txt
103145103	23-11-text/23-11-pk.txt
103145105	23-11-text/23-11-pk.txt
103145106	23-11-text/23-11-pk.txt
103145116	23-11-text/23-11-pk.txt
103145130	23-11-text/23-11-pk.txt
103145147	23-11-text/23-11-us3.txt
103145153	23-11-text/23-11-pk.txt
103145156	23-11-text/23-11-pk.txt
103145157	23-11-text/23-11-pk.txt
103145161	23-11-text/23-11-pk.txt
103145192	23-11-text/23-11-pk.txt
103145203	23-11-text/23-11-pk.txt
103145245	23-11-text/23-11-pk.txt
103145247	23-11-text/23-11-pk.txt
103145305	23-11-text/23-11-pk.txt
103145307	23-11-text/23-11-pk.txt
103145348	23-11-text/23-11-pk.txt
103145379	23-11-text/23-11-pk.txt
103145389	23-11-text/23-11-pk.txt
103145678	23-11-text/23-11-pk.txt
103145881	23-11-text/23-11-pk.txt
103145903	23-11-text/23-11-pk.txt
103145983	23-11-text/23-11-sg.txt
103145987	23-11-text/23-11-sg.txt
103146200	23-11-text/23-11-in.txt
103146203	23-11-text/23-11-in.txt
103146498	23-11-text/23-11-us5.txt
103146504	23-11-text/23-11-us1.txt
103146512	23-11-text/23-11-us1.txt
103146660	23-11-text/23-11-us4.txt
103146732	23-11-text/23-11-us2.txt
103146798	23-11-text/23-11-us5.txt
103146802	23-11-text/23-11-us1.txt
103146803	23-11-text/23-11-us1.txt
103146891	23-11-text/23-11-us5.txt
103146909	23-11-text/23-11-us1.txt
103147337	23-11-text/23-11-us2.txt
103147383	23-11-text/23-11-us5.txt
103147401	23-11-text/23-11-us1.txt
103147408	23-11-text/23-11-us1.txt
103147418	23-11-text/23-11-us1.txt
103147420	23-11-text/23-11-us2.txt
103147421	23-11-text/23-11-us2.txt
103147422	23-11-text/23-11-us2.txt
103147436	23-11-text/23-11-us2.txt
103147447	23-11-text/23-11-us3.txt
103147514	23-11-text/23-11-us1.txt
103147825	23-11-text/23-11-us2.txt
103148042	23-11-text/23-11-us3.txt
103148043	23-11-text/23-11-us3.txt
103148044	23-11-text/23-11-us3.txt
103148046	23-11-text/23-11-us3.txt
103148047	23-11-text/23-11-us3.txt
103148058	23-11-text/23-11-us3.txt
103148061	23-11-text/23-11-us4.txt
103148085	23-11-text/23-11-us5.txt
103148093	23-11-text/23-11-us5.txt
103148108	23-11-text/23-11-us1.txt
103148118	23-11-text/23-11-us1.txt
103148154	23-11-text/23-11-us3.txt
103148181	23-11-text/23-11-us5.txt
103148267	23-11-text/23-11-us4.txt
103148275	23-11-text/23-11-us4.txt
103148276	23-11-text/23-11-us4.txt
103148290	23-11-text/23-11-us5.txt
103148291	23-11-text/23-11-us5.txt
103148307	23-11-text/23-11-us1.txt
103148308	23-11-text/23-11-us1.txt
103148525	23-11-text/23-11-us2.txt
103148526	23-11-text/23-11-us2.txt
103148528	23-11-text/23-11-us2.txt
103148529	23-11-text/23-11-us2.txt
103148534	23-11-text/23-11-us2.txt
103148546	23-11-text/23-11-us3.txt
103148548	23-11-text/23-11-us3.txt
103148549	23-11-text/23-11-us3.txt
103148550	23-11-text/23-11-us3.txt
103148559	23-11-text/23-11-us3.txt
103148561	23-11-text/23-11-us4.txt
103148562	23-11-text/23-11-us4.txt
103148566	23-11-text/23-11-us4.txt
103148568	23-11-text/23-11-us4.txt
103148570	23-11-text/23-11-us4.txt
103148571	23-11-text/23-11-us4.txt
103148749	23-11-text/23-11-us3.txt
103148812	23-11-text/23-11-us1.txt
103148947	23-11-text/23-11-us3.txt
103149268	23-11-text/23-11-us4.txt
103149269	23-11-text/23-11-us4.txt
103149270	23-11-text/23-11-us4.txt
103149301	23-11-text/23-11-us1.txt
103149307	23-11-text/23-11-us1.txt
103149423	23-11-text/23-11-us2.txt
103149450	23-11-text/23-11-us3.txt
103149890	23-11-text/23-11-us5.txt
103149900	23-11-text/23-11-us1.txt
103149908	23-11-text/23-11-us1.txt
103149909	23-11-text/23-11-us1.txt
103149965	23-11-text/23-11-us4.txt
103149966	23-11-text/23-11-us4.txt
103149971	23-11-text/23-11-us4.txt
103149974	23-11-text/23-11-us4.txt
103150085	23-11-text/23-11-za.txt
103150094	23-11-text/23-11-us5.txt
103150367	23-11-text/23-11-za.txt
103150407	23-11-text/23-11-za.txt
103150411	23-11-text/23-11-za.txt
103151125	23-11-text/23-11-us2.txt
103151143	23-11-text/23-11-us3.txt
103152659	23-11-text/16-10-au.txt
103152665	23-11-text/16-10-au.txt
