_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,loaded,factor,pole
v000572,-0.093049956,0.2748282042,-0.110007401,0.3436604234,-0.11887431,0.1157827242,-0.091124292,0.1326974244,-0.297296686,1,fac4,1
v000573,0.1583507678,0.1291924994,-0.07419464,-0.058495784,0.1376208507,-0.079179018,0.0911353981,0.3233857043,-0.08607834,1,fac8,1
v000574,0.2898305494,0.3127900343,0.0087122878,0.1551517347,-0.262993397,-0.042112586,0.0027147464,-0.11486983,0.0996145099,1,fac2,1
v000575,0.4882883489,-0.026385077,0.114704768,0.1115811584,0.1669369718,0.1636407195,0.250785898,-0.446501307,-0.083932252,1,fac1,1
v000576,-0.102831814,0.7080526816,-0.015666315,0.05514408,0.0479005675,0.2051454479,0.0659951537,-0.117990439,-0.093898322,1,fac2,1
v000577,0.3602842351,0.116246609,-0.082114115,0.0647785377,-0.117373843,0.0674297192,0.0998491034,-0.167797041,0.0530899258,1,fac1,1
v000578,0.3087666008,0.1535887053,-0.096330245,0.0104701254,0.0416711014,0.0320973957,0.1136667707,0.0121995474,0.1954844721,1,fac1,1
v000579,0.1753481867,-0.462162733,-0.285413768,-0.213166254,-0.398904857,-0.12089313,0.0778365444,0.1165927682,0.1738450399,1,fac2,-1
v000580,0.0760065018,0.6716618093,-0.082208054,-0.158631877,-0.075895371,0.1129360588,0.0555435831,-0.037364136,0.0685705771,1,fac2,1
v000581,0.1720826094,-0.017100788,-0.065909411,-0.005803644,0.0558000232,-0.045513855,-0.38136019,-0.085830497,0.0334120619,1,fac7,-1
v000582,0.1080635944,0.1236502135,0.0696495,-0.08154876,0.0197457934,0.2140708381,-0.019681074,-0.048306231,0.0431141441,0,,
v000583,0.0383000244,0.115681533,-0.057198906,-0.085474839,0.0318837034,-0.026076879,-0.09167696,0.1822509769,-0.059871821,0,,
v000584,0.1401015628,-0.027986178,0.007248172,0.1804451149,-0.063129175,0.0040829952,0.0122987564,0.007615082,-0.030772385,0,,
v000585,0.0410460947,0.0727259577,0.0927834322,-0.030186663,-0.144549365,0.0764191542,-0.248331021,-0.10058245,-0.00421797,0,,
v000586,0.4189874156,0.3476272776,-0.217823192,-0.061708689,-0.153055589,-0.008112081,0.0085418117,0.0076568955,0.0142621137,1,fac1,1
v000587,0.2897525021,0.0984870676,0.0332020771,0.1409356998,-0.148086559,0.0731154647,0.0531205746,-0.052465101,0.0591011929,0,,
v000588,-0.139340432,-0.011046096,0.0146232728,-0.091649277,0.1020509457,-0.119522044,-0.350299254,-0.003209295,0.0521955852,1,fac7,-1
v000589,-0.132200376,-0.093853655,-0.034152418,0.012120745,-0.126308684,0.0314735182,-0.520933815,0.0478014982,-0.008811815,1,fac7,-1
v000590,-0.08140612,0.0013377726,0.0395876817,-0.026451426,0.0732624136,-0.013720595,0.0630868963,0.2881034344,-0.022753157,0,,
v000591,-0.130216404,0.0700838265,0.0384719315,0.0797079362,0.2322839658,0.0486477111,-0.103034703,0.2104864088,-0.299239759,0,,
v000592,-0.081604348,0.4633341299,0.0033082377,0.0411958686,-0.026289547,0.7828682068,0.0715125874,-0.190784863,0.2760430647,1,fac6,1
v000593,0.2563572252,0.7086888286,-0.15665175,-0.066004594,-0.254215988,0.12973235,0.0988085886,-0.083687536,0.087698466,1,fac2,1
v000594,0.2552045078,0.0922993912,-0.029833758,0.0179380409,-0.009884177,-0.046453292,-0.013874308,-0.02918476,-0.065144662,0,,
v000595,-0.03709443,0.0404950689,0.0390421672,0.0496746117,0.3231519852,0.1510242125,-0.059649082,-0.004854474,-0.392894463,1,fac9,-1
v000596,0.0219119948,-0.014806126,-0.064794327,0.6160442309,-0.139763728,-0.113135093,0.1041177501,0.0803075521,0.0808646913,1,fac4,1
v000597,0.0570850503,0.149509213,0.2684605211,0.5873309883,-0.226880435,-0.00341998,0.0988143293,0.0361108939,0.1463040129,1,fac4,1
v000598,0.3310303562,0.1996550526,-0.027258304,0.0571937567,0.1238911742,-0.050229634,-0.10707321,-0.232495618,-0.036718355,1,fac1,1
v000599,0.0698154076,-0.16819586,-0.054278042,-0.09660656,0.3909517144,0.3899075037,-0.012396647,-0.037512724,-0.03495338,1,fac5,1
v000600,-0.869897469,-0.48536541,-0.246348247,-0.566855732,-0.640105992,0.2020429338,0.1242080499,-0.359975909,0.1315688677,1,fac1,-1
v000601,0.1071992485,-0.013646377,0.0805672,-0.001921961,0.2401573159,0.0066621633,-0.136038436,-0.073780894,-0.351649088,1,fac9,-1
v000602,-0.863770755,-0.691512759,-0.554915808,-0.347987238,-0.72128882,-0.30068491,0.3938288164,-0.079640088,0.3409274695,1,fac1,-1
v000603,0.0948678504,-0.049829263,0.054698939,0.0809090197,0.1314191522,-0.117034595,0.0267521876,0.022454987,-0.07222915,0,,
v000604,0.049615178,-0.025882659,-0.053377411,0.0780337048,-0.475905394,-0.160861508,-0.025015919,0.0643360144,0.2916361902,1,fac5,-1
v000605,0.0549397871,0.0632847325,-0.037331572,0.2339025392,-0.206297967,0.046757663,-0.062325386,0.2766480943,-0.099101501,0,,
v000607,-0.133685516,0.0559893191,0.0134975552,-0.305874507,-0.102287679,0.173992793,-0.333235484,0.1573939316,-0.210619832,1,fac7,-1
v000608,-0.272058359,-0.181751224,-0.049323864,-0.037390901,-0.035175788,-0.182028852,-0.279854684,0.7422309124,-0.192475253,1,fac8,1
v000609,-0.385138546,-0.062821534,-0.080631289,0.0649282572,0.1237034399,0.001378697,-0.317385445,0.739499628,-0.094382526,1,fac8,1
v000610,0.013181505,-0.035364102,-0.055332323,-0.09525559,0.5148362581,-0.022650814,0.3667812929,0.1892682814,0.1417061393,1,fac5,1
v000611,0.2981268245,0.0879645757,-0.226370025,-0.099857018,0.2595700443,-0.13012072,-0.005260242,0.0700650646,0.2434358635,0,,
v000612,0.0810015088,-0.184632115,0.2378310277,0.4085430452,-0.277434365,-0.16025288,-0.262565756,-0.035312296,-0.123058967,1,fac4,1
v000614,-0.175589867,0.0087818014,-0.11233002,0.3076623564,0.2923907623,0.0568087284,0.2255309315,-0.022812837,-0.372853429,1,fac9,-1
v000615,0.4654367376,0.2169159324,-0.137287749,0.0745131309,-0.073606746,-0.104437789,0.0385188086,-0.174839024,-0.02055012,1,fac1,1
v000616,-0.272798868,0.4269825239,-0.164103938,0.0681944631,0.276055274,0.0748547517,0.082165245,0.060302225,-0.134051109,1,fac2,1
v000618,0.0809151531,0.1563527348,-0.10565239,0.1522177156,0.2275473336,-0.109635786,-0.003799707,-0.015627271,0.0197308167,0,,
v000619,0.1710510016,0.0300140334,0.042785452,0.0402401619,0.0761222696,0.5777509436,0.0285715814,0.0640899671,-0.011498886,1,fac6,1
v000620,0.3528907913,0.1479972964,-0.047175122,0.1012025167,-0.030539045,-0.010109055,0.1099331767,0.0205994961,0.0122449969,1,fac1,1
v000621,0.076821225,-0.007472451,0.0376057703,0.2177975405,0.009680646,-0.068642751,0.0423855893,-0.022291125,0.0024447566,0,,
v000622,0.0374643439,0.1195735827,0.3753873111,-0.156831591,-0.068709977,0.0262975857,-0.163646998,-0.04324375,-0.039349995,1,fac3,1
v000623,0.1157038073,-0.009387972,0.0658260827,-0.047228738,0.1557857376,-0.094525981,-0.127257674,0.0049949032,-0.149124451,0,,
v000624,-0.088769053,0.4173082706,-0.031587665,0.1054055731,0.0751274212,0.285035813,0.0491528106,0.1891850535,-0.05435196,1,fac2,1
v000625,0.0067048724,-0.136305088,0.2304634782,-0.180114894,0.650449903,-0.183969451,0.3746503867,-0.095102949,0.0496003964,1,fac5,1
v000626,-0.040069659,0.1341844205,0.1899409459,-0.368584172,0.0061904086,-0.210299331,-0.365612146,0.1954954793,0.0597150714,1,fac4,-1
v000627,0.0670626706,0.0180121578,-0.017062492,-0.064202472,0.1458554965,-0.032831008,0.0380671067,0.0438755285,0.0563177312,0,,
v000628,0.3732048455,0.2506144526,-0.126502846,-0.026645363,0.0115025634,0.0309619742,0.1081379784,-0.10374855,0.0205719625,1,fac1,1
v000629,0.2590308302,0.3055209276,-0.006120304,-0.099981009,-0.010980191,-0.038244662,-0.16017555,-0.114230636,0.131015611,1,fac2,1
v000630,0.1702572,-0.016766853,0.1912815821,-0.010407106,0.1407829199,0.0026049138,0.218917218,0.1891086443,-0.040973515,0,,
v000631,-0.125827604,0.0576410221,0.0466184402,0.2012973539,0.1476367954,-0.007237761,-0.078698673,0.1826585557,-0.041730381,0,,
v000632,-0.363270075,0.2081774088,0.0648056557,-0.007938654,0.0439561344,-0.081251527,-0.233334428,0.1878802068,-0.074788269,1,fac1,-1
v000633,-0.050646355,0.0233145792,-0.318746901,0.3852571213,-0.05460083,0.0166836234,-0.137033614,0.3555423738,-0.002887169,1,fac4,1
v000634,0.190572869,0.0659109307,0.2142178756,-0.036803917,0.1539600438,0.0103281154,0.1366959567,-0.167615635,0.0069045738,0,,
v000635,-0.079738518,0.0143414036,0.3326264613,-0.15200464,-0.031550631,0.0737359439,-0.296160402,0.2023007268,0.0558250807,1,fac3,1
v000636,-0.209289006,-0.2114279,0.37129053,-0.137526243,-0.135453773,0.1384602047,-0.472448064,0.374274128,0.0447476289,1,fac7,-1
v000637,-0.309972354,-0.384750508,0.0439848052,-0.140747703,0.0089434391,0.3139317441,-0.362829069,0.0953232954,0.0630100214,1,fac2,-1
v000638,-0.105341629,0.0709233805,-0.078431115,0.3900260094,0.0250949369,-0.103833059,-0.105257415,0.2308830624,-0.108016442,1,fac4,1
v000639,0.0242914748,-0.00415636,0.0761846488,0.4089382337,0.1241153008,-0.055403245,0.0835526294,0.1268549111,0.0200429143,1,fac4,1
v000640,-0.264209833,0.0158749919,-0.158939331,0.4035113833,0.1079281733,0.0790314231,-0.01669771,0.2502164881,-0.288684904,1,fac4,1
v000641,-0.342804919,-0.091991991,-0.080146431,0.4960169809,0.1851337906,0.0416668105,-0.016167871,-0.056066466,-0.596781139,1,fac9,-1
v000642,-0.174117051,0.8709638496,-0.254225736,-0.268808333,0.1856083001,-0.250571989,-0.102636715,-0.141137973,-0.215569448,1,fac2,1
v000643,-0.06347208,-0.106450385,0.1521891705,-0.094428107,0.2262495496,0.0744995945,-0.393172232,0.1713112727,-0.015779585,1,fac7,-1
v000644,-0.03462679,0.0437680568,-0.175199754,-0.11650394,0.4337848415,-0.20285994,0.1436029617,0.0481076601,0.0816718634,1,fac5,1
v000645,0.4554787637,-0.186891613,-0.062396602,-0.154215479,-0.339741435,0.5056363999,0.2706902134,0.2014714141,-0.016542014,1,fac6,1
v000646,0.3729726034,0.1261156622,-0.042055098,-0.210230892,0.0084083194,0.0607513883,-0.3067121,-0.305530905,0.1457303238,1,fac1,1
v000647,0.0781669945,-0.132282186,0.1117368047,0.0299824357,-0.073693625,-0.065331628,-0.436552209,-0.005200271,0.0809946697,1,fac7,-1
v000648,-0.042791935,-0.019001154,0.0801614165,0.0513310941,0.2794982253,0.2489693163,-0.073813042,0.1337763036,-0.099431769,0,,
v000649,0.072794962,0.0514508536,-0.032195188,0.1029355834,0.1372016646,-0.061909971,0.1221586039,0.3360578558,0.0274039478,1,fac8,1
v000650,-0.016420296,0.2099415218,0.0415301165,-0.32286816,-0.112444083,0.5770231728,-0.27805386,-0.247100733,-0.149913113,1,fac6,1
v000651,-0.20941679,-0.143057224,0.1533122085,0.4498376867,-0.178623181,0.1648967308,-0.223815198,-0.085896836,0.0919086866,1,fac4,1
v000652,0.2152334683,0.0801546712,0.2708353601,-0.128419159,-0.036967613,0.1619874732,0.0399844115,-0.094255704,-0.259111398,0,,
v000653,0.1054677789,0.075796638,-0.006873103,0.0025440003,0.0260151733,-0.024452453,-0.040325734,0.0191215316,-0.043327567,0,,
v000654,0.5532070839,0.0165129651,-0.045361835,-0.053854198,0.0867114892,-0.146255311,-0.100436704,-0.186742867,0.053091773,1,fac1,1
v000655,0.1671173097,0.1326903121,0.209941129,-0.127646848,0.3086150219,-0.026158645,-0.079784676,-0.06522384,-0.18961984,1,fac5,1
v000656,0.2700267452,-0.060498818,-0.008179955,0.2935086731,-0.04898176,-0.0516551,0.0703182603,0.1944863303,0.1807141146,0,,
v000657,-0.116622284,0.0067558753,0.2957762442,-0.050694011,0.1891326002,0.0541185688,-0.119187433,0.2049138924,0.0615025526,0,,
v000658,0.0548759154,0.3570330312,-0.375393389,0.1390426957,0.1782709424,-0.120261027,0.0754481745,0.0832944317,-0.093355935,1,fac3,-1
v000659,-0.301834648,0.0387492176,-0.29393623,0.1288783157,0.1965506444,0.0842194481,-0.199450089,-0.196584393,1.4157544288,1,fac9,1
v000660,0.0550731108,-0.112091283,0.1702908754,0.4309104475,0.1497721075,-0.067224036,0.2458095971,0.0581575868,0.0376985804,1,fac4,1
v000661,-0.013970603,-0.050707114,0.102484277,0.5439748495,0.1721200811,-0.04939322,-0.043131987,-0.10922724,-0.128971979,1,fac4,1
v000662,-0.019330277,0.045077849,-0.024091212,-0.076433901,0.438125149,-0.081994763,-0.159093406,0.1972906983,0.072294598,1,fac5,1
v000663,-0.011465847,-0.090005151,0.2116772101,-0.103577723,0.5556843022,-0.067241145,-0.024657532,0.0898696345,-0.082170791,1,fac5,1
v000664,0.0518656354,-0.01677956,0.05572564,-0.059750696,0.215543027,-0.108459565,-0.176630214,0.0526241649,-0.064639849,0,,
v000666,0.1101719859,0.0092552496,-0.183025648,0.6501115914,-0.124268291,-0.150859136,-0.062540209,-0.111394765,-0.06777505,1,fac4,1
v000667,-0.333953949,-0.211387475,0.7078894424,-0.089218714,0.1959832921,-0.058145798,0.3259072371,-0.402318272,0.2802152767,1,fac3,1
v000668,-0.017275335,0.0555040494,0.0515578091,0.0479691226,-0.076183501,0.0162634097,-0.198115945,-0.041023527,0.008555687,0,,
v000669,0.3832627076,-0.090282968,-0.146609382,-0.158045836,-0.322026368,0.4403871348,0.116135355,0.5361240209,-0.077447877,1,fac8,1
v000670,0.0099390754,-0.001347454,-0.071820396,0.314858583,-0.009229944,0.0270249456,0.0645063725,0.0586409721,-0.169239167,1,fac4,1
v000671,0.1449893151,0.0422390256,0.0538427196,0.1811229029,-0.000787329,0.0508359029,-0.127152543,0.213276275,0.0148335704,0,,
v000672,-0.055680033,-0.035749584,0.0649654422,-0.093271136,0.6309304374,-0.002276394,0.1621921489,0.1952029451,0.0299188718,1,fac5,1
v000673,-0.027460965,-0.04639998,0.0354289551,0.0008711494,0.2493072518,0.0982715866,-0.083186416,-0.132997796,-0.26437987,0,,
v000674,-0.075613997,0.0211640296,0.3969541145,-0.140006294,-0.119815452,-0.007019706,-0.240384468,0.0258112028,-0.063769503,1,fac3,1
v000675,-0.017315064,-0.004925888,0.2532536584,0.0583027399,0.1516800076,0.0021128861,0.255707305,0.2565993682,-0.091925008,0,,
v000676,0.5906649439,-0.017095449,-0.148316811,-0.21231526,0.0816919936,-0.408851198,-0.268567903,0.0277607223,0.2618402775,1,fac1,1
v000677,0.1378212741,-0.119812282,-0.219577539,-0.44678566,0.1573534978,0.1656582865,-0.114554486,0.3778065866,-0.025596664,1,fac4,-1
v000678,-0.136714148,-0.009257966,-0.107994911,0.1406840219,0.1711338449,0.059486255,-0.106421544,0.4396517133,0.222784924,1,fac8,1
v000679,0.3375580002,0.0547357155,-0.166438093,0.2795264752,0.0098802689,-0.076674495,0.0106614399,-0.005019956,-0.010654639,1,fac1,1
v000680,0.326992246,-0.081197433,-0.19491936,0.0589821808,0.2167803391,0.0444776153,0.1083955359,-0.012608208,-0.111204886,1,fac1,1
v000681,0.1217184905,-0.125024199,0.1168754933,0.5070889436,-0.195448965,-0.087468324,0.1402956654,0.1753323056,0.0131285941,1,fac4,1
v000682,-0.208792434,-0.212528019,0.8924903644,-0.118310027,0.0124654396,-0.347965895,0.5778411902,-0.603138793,0.0801570811,1,fac3,1
v000683,0.1901003793,0.2614800267,0.3984678252,0.1461406214,-0.564717547,0.2282170071,0.2340043107,-0.354015203,0.3288898172,1,fac5,-1
v000684,0.3950192387,-0.061721077,-0.054763831,0.0552530374,0.1388142408,-0.116376039,-0.104508392,-0.074769468,0.1320733763,1,fac1,1
v000685,-0.258252371,0.0202789278,0.0308342204,0.3520663366,-0.058965393,-0.038837718,0.1649311028,0.3235885113,-0.023535202,1,fac4,1
v000686,-0.269620218,0.0404147981,-0.166924162,0.589189879,-0.011231028,-0.157699994,-0.20916286,0.2560312406,0.0187740013,1,fac4,1
v000687,-0.19492506,0.0401114338,-0.025940054,0.1703295839,0.0218534226,-0.008514876,-0.127461001,0.4667204926,-0.005090766,1,fac8,1
v000688,0.0553913827,0.0161353674,-0.070517496,0.2424534957,0.0314072223,0.1339450069,0.0859099989,0.1107090506,-0.020228283,0,,
v000689,0.190631474,0.0866785539,0.0303204715,-0.025877274,0.2293318386,0.0602978734,0.1152224654,-0.047152572,-0.010517062,0,,
v000690,0.3018468405,-0.174109038,0.0539629298,-0.313267443,0.755134378,-0.186021082,0.1284239146,0.0342729859,0.2665766455,1,fac5,1
v000691,0.0102608141,0.0187900001,-0.012529575,-0.045011371,0.1704130659,0.0212723298,-0.114806042,0.3138919335,0.0307602381,1,fac8,1
v000692,-0.086779159,0.0950101653,-0.246913441,0.3760957091,-0.025674386,-0.080511149,0.1299733604,0.1251346555,0.0148195116,1,fac4,1
v000693,0.0658161569,-0.039439446,0.0425414902,0.0519012586,0.3781507647,0.0578960892,0.1360784158,-0.017531178,-0.093276987,1,fac5,1
v000694,-0.009305898,-0.02243013,0.2261572944,0.3297730025,-0.053128013,0.0285642372,-0.161245876,-0.220421721,0.0822781096,1,fac4,1
v000695,0.113775727,-0.069246877,-0.025030177,0.6708444921,-0.228935679,-0.112075933,-0.054919816,-0.129556659,0.0640098587,1,fac4,1
v000696,0.3690979722,-0.239652301,-0.107807755,-0.287134703,0.4211808193,-0.086904265,-0.080049846,0.2115314075,-0.122978666,1,fac5,1
v000697,-0.03548983,-0.129985389,0.545470081,-0.047346257,0.4758830355,0.0255712807,0.1818538822,-0.001245391,0.1259093646,1,fac3,1
v000698,0.0522040008,0.6988593069,-0.135256592,0.0147669526,-0.095730352,0.0927551846,-0.108549926,-0.216963922,0.1892591177,1,fac2,1
v000699,-0.510882637,0.1697239242,0.10554466,0.039084063,-0.081280424,-0.019753547,-0.378007565,0.2016394104,-0.147663551,1,fac1,-1
v000700,0.0026219143,-0.034070386,-0.100432753,0.6407091714,-0.067173182,-0.018742239,0.1706887385,0.0570836135,-0.149047892,1,fac4,1
v000701,-0.049005149,-0.079642253,-0.0252287,0.501224781,0.1037802345,-0.013678244,0.1685738719,0.1579572722,-0.04745115,1,fac4,1
v000702,-0.06035407,0.0571086976,0.2457193851,-0.111706312,0.3543124246,-0.122814853,-0.194848839,0.068180316,0.0517280454,1,fac5,1
v000703,-0.224371993,-0.101669328,0.5152422175,-0.030214229,-0.115219993,0.0092390606,-0.090592082,0.1716559809,0.0176043384,1,fac3,1
v000704,-0.116706162,-0.07875753,0.5347450505,-0.021828044,-0.100606176,0.0225956642,-0.216063838,0.1862315857,0.0426969395,1,fac3,1
v000705,0.57875923,0.0422023278,0.1469584699,0.0229011765,-0.123995635,0.0534733406,0.1961204003,0.1804891647,-0.164301991,1,fac1,1
v000706,0.2043918598,-0.175254034,-0.035079653,-0.192456128,0.7616829796,-0.073041606,0.3200658819,0.105985573,0.2089106417,1,fac5,1
v000707,-0.372960803,0.5215919777,-0.075493011,-0.247681008,0.3131476851,0.3665681014,-0.143957192,0.0146388511,0.0699178546,1,fac2,1
v000708,-0.199297562,0.6277953099,-0.090240934,-0.004212236,0.0167857343,0.0957099117,-0.019812421,0.1761478866,0.009737259,1,fac2,1
v000709,0.5960397048,0.0264468191,0.1818379337,0.0628415015,-0.22825642,0.1186352135,0.2730483765,0.314963227,-0.105513712,1,fac1,1
v000710,-0.191851064,0.1484225594,-0.236324244,0.1156729332,0.2128613822,0.1063663829,-0.10914069,-0.142319923,1.1935020817,1,fac9,1
v000711,0.3498297079,0.0213658313,-0.018494116,-0.031361873,0.0199440369,0.0091934742,-0.070954404,0.2259521695,-0.00986534,1,fac1,1
v000712,-0.058076986,0.1211959615,0.2357239796,0.0366535016,0.0653342742,0.0012918203,-0.131808804,0.0088453843,-0.42496759,1,fac9,-1
v000713,0.0018381039,0.1558108241,0.0498579748,0.0386070967,0.0933120312,0.0426893035,-0.004708166,-0.039656151,0.0481599022,0,,
v000714,-0.001323163,-0.202810806,0.2094047278,-0.209652911,0.5902186439,-0.094758184,-0.032777351,0.3282457278,0.1300441014,1,fac5,1
v000715,-0.097047116,0.0232605277,0.2901023486,0.0262423915,-0.051190673,0.0078065515,-0.242318714,0.2230369824,0.0671493492,0,,
v000716,0.3581565459,-0.139243817,0.0951623992,0.349863735,-0.142500125,0.1139477302,0.0918189903,0.1573670748,0.0027074162,1,fac1,1
v000717,0.2227276449,0.0140297769,-0.093922454,-0.163141371,0.1309013596,-0.066937752,0.0523351123,0.1139343498,-0.158722994,0,,
v000718,-0.041811897,-0.111230669,0.011169481,0.0056498287,0.0077772305,-0.004464703,-0.194048592,0.1755039621,-0.038171683,0,,
v000719,0.1143688791,-0.038622926,0.1742145636,-0.057609842,0.001617206,0.0559250505,0.0197534966,0.1139119391,-0.05951559,0,,
v000720,0.0622569284,-0.058274941,0.0125165482,0.0165644663,0.228638228,-0.109827051,-0.056252647,-0.009236375,-0.321629202,1,fac9,-1
v000721,-0.061298964,0.0920806649,-0.015199982,0.2737911694,0.2823707426,-0.043554041,0.1337983491,0.1845809803,0.0593295546,0,,
v000722,0.0187910215,-0.011596678,0.2586654102,-0.010738205,0.3343908406,-0.081842274,-0.002892915,0.1116791714,-0.100917295,1,fac5,1
v000723,0.0926819949,0.5627355629,-0.00930614,0.0960393197,-0.067352121,0.2767893451,0.1749403055,0.084956452,0.0908428559,1,fac2,1
v000724,0.0140483751,-0.096421764,-0.141818953,0.4752323045,0.1088691805,-0.092772846,-0.124156043,0.0492183417,-0.271139319,1,fac4,1
v000725,-0.150098358,-0.139132732,-0.316336525,0.5628960887,0.0859260334,-0.339342033,-0.074850743,0.2711010321,-0.649767098,1,fac9,-1
v000726,-0.61329828,-0.293189489,-0.162885998,-0.089113008,-0.369590227,-0.407803877,0.6598893387,0.0938400612,0.1639884272,1,fac7,1
v000727,-0.032637132,0.0613276128,-0.059537478,0.0562788859,0.3941646193,0.0320778027,0.0973875094,0.0644212563,-0.051378944,1,fac5,1
v000728,-0.125696108,0.0156127546,-0.077212908,0.07253711,0.3105433793,0.0369153423,0.0582956854,0.18619242,-0.189447389,1,fac5,1
v000729,-0.091244814,0.0036547336,0.0780232567,0.0080217398,0.258671327,0.0918653686,0.1179060576,0.5364933789,-0.212963017,1,fac8,1
v000730,-0.023988564,-0.061888474,-0.217201532,0.7222425637,0.1166203331,-0.015340706,0.0908646886,0.0366534438,-0.143487431,1,fac4,1
v000731,0.2296917072,0.0307221974,-0.151656998,0.0674453559,-0.139882447,-0.004133794,-0.276277525,-0.077333112,0.0179123275,0,,
v000732,-0.517911423,-0.285892445,-0.142554838,0.8558984425,0.0552895886,-0.036983871,0.0938197051,-0.156927883,-0.164550362,1,fac4,1
v000733,-0.574248386,-0.527615844,-0.450846187,0.7142982271,0.0698900261,-0.114901103,0.4753007653,-0.026226414,-0.143598094,1,fac4,1
v000734,0.4458194772,0.1057363672,0.0187007105,0.057155838,0.0582962872,-0.094936895,0.0619028938,0.0558277076,-0.029468128,1,fac1,1
v000735,0.4041486746,-0.002976682,-0.066402681,0.0399482722,0.1024334506,-0.08953763,0.0793959103,-0.133528938,-0.065953277,1,fac1,1
v000736,-0.016092123,-0.145724627,0.1028170761,0.2775199483,0.1517688694,0.0533537707,-0.000833719,0.2063850096,0.0179934497,0,,
v000737,-0.051102263,0.3481097154,-0.183113106,0.0849600146,0.0593279521,0.0257211406,0.1531954833,0.1166628314,-0.043695424,1,fac2,1
v000738,0.0030105332,0.4400882064,-0.141386066,0.1239352045,0.0843596395,0.0284405721,0.1265366973,0.1772302487,0.0012366256,1,fac2,1
v000739,0.4117214749,0.1982328832,-0.059961975,0.1423840041,0.021021169,-0.242951728,-0.063740062,0.0026183281,0.1003402949,1,fac1,1
v000740,0.0155560369,-0.083555123,0.0197940774,0.3294861621,0.1791590011,0.0408675241,0.1721720555,0.0454349188,-0.075197263,1,fac4,1
v000741,0.0370344292,-0.113841742,0.0217652158,0.4688315981,-0.202433707,-0.02501742,-0.050419933,-0.100423861,0.1187928717,1,fac4,1
v000742,0.3328918881,0.0292294826,0.0315743574,0.020865813,0.1935401876,-0.027479561,0.0729233674,-0.009057016,-0.027118672,1,fac1,1
v000743,0.1535666051,0.1702264744,-0.106571257,0.1895599871,0.1343134738,-0.094360277,-0.118236133,-0.13252698,-0.077570267,0,,
v000744,0.0244917501,0.0781636888,-0.058999907,0.0096434623,0.2526952167,0.1622575569,0.16440344,0.0610863011,0.0602590659,0,,
v000745,0.0255844237,-0.013610682,-0.070974515,0.4397086006,0.1639647465,-0.12790857,-0.095731851,-0.132555544,-0.270689494,1,fac4,1
v000746,0.0437052442,-0.216722331,-0.162857558,0.5363391428,0.3293692654,-0.10339759,0.1087721551,-0.153785692,-0.433950322,1,fac4,1
v000747,0.1556904983,0.1207176471,-0.109481748,0.3178493046,0.1075240185,0.1025097936,-0.050429471,-0.049492773,-0.031459672,1,fac4,1
v000748,0.3856376827,-0.045552033,0.0182099018,0.2445839135,-0.046970466,0.1397587005,-0.024273644,0.0772339047,-0.103782969,1,fac1,1
v000749,0.4042119557,-0.098967192,-0.037086027,0.0076916823,0.0463286591,0.0607944385,-0.053760355,0.1070472249,-0.349829294,1,fac1,1
v000750,0.0308824997,-0.241683809,0.1388261897,-0.236986696,-0.124526567,0.0706586952,0.0059338152,0.3498230717,0.0970683849,1,fac8,1
v000751,-0.243421752,0.0582465983,0.1173646885,0.0982279614,0.0979748039,0.0297060011,-0.0995685,0.4569028399,-0.082881706,1,fac8,1
v000752,0.0315599279,-0.127911206,0.1163272654,0.1101526835,0.4375943825,0.157564665,-0.034054188,-0.174103953,-0.479774697,1,fac9,-1
v000753,-0.887657458,-0.711986564,-0.312799158,-0.160607115,-0.667370396,-0.268843098,0.4684241197,-0.120668373,0.2526617025,1,fac1,-1
v000754,0.2517925894,0.1042775928,-0.046767717,0.0507029747,-0.14555745,-0.012311001,-0.235081535,-0.118146936,0.0440196104,0,,
v000755,0.4061219249,0.1744001887,-0.160010379,0.1158606759,-0.117903189,0.0099351782,-0.126284333,-0.405823639,-0.102474722,1,fac1,1
v000756,-0.240375779,-0.102581467,-0.215190053,0.625678161,0.2079523139,-0.183878821,0.0721381278,-0.069473778,-0.557330526,1,fac4,1
v000757,0.0083370929,0.2579485366,0.3135955829,0.1841593782,-0.006728156,-0.327335978,-0.083814563,-0.031724207,-0.028313831,1,fac6,-1
v000758,-0.106896081,-0.073886943,0.1516464675,0.2171118682,0.0928357632,0.0238541196,-0.201945218,0.2353948565,0.070581017,0,,
v000759,0.0881900092,0.0317729472,-0.018998615,0.0842831427,0.3473024248,-0.123090105,0.3584170576,0.276722872,0.1304411887,1,fac7,1
v000760,0.0290258301,-0.164575683,-0.018872918,0.0628699503,0.3536721407,-0.239529268,-0.157215518,-0.075415283,-0.099987979,1,fac5,1
v000761,0.3633321905,-0.055023145,-0.191786659,0.3529694511,0.0195725599,-0.132776513,-0.136976623,-0.028771621,-0.096668979,1,fac1,1
v000762,0.2303594128,0.1910050581,0.039696152,-0.041968546,0.0548606537,-0.00222502,0.0497756857,0.1061878669,0.0078687223,0,,
v000763,-0.001217392,0.4673204307,-0.065623728,-0.029413413,0.2090490302,-0.001641495,-0.028660374,0.1393878728,0.1353546455,1,fac2,1
