article_id	group	country_code	filepath
200459807	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200459807.txt
200460047	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460047.txt
200460053	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460053.txt
200460090	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460090.txt
200460120	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460120.txt
200460361	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460361.txt
200460395	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460395.txt
200460445	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460445.txt
200460545	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460545.txt
200460547	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460547.txt
200460777	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200460777.txt
200461145	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461145.txt
200461160	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461160.txt
200461166	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461166.txt
200461175	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461175.txt
200461192	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461192.txt
200461222	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461222.txt
200461275	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461275.txt
200461279	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461279.txt
200461328	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461328.txt
200461443	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461443.txt
200461582	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461582.txt
200461612	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461612.txt
200461644	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461644.txt
200461661	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461661.txt
200461827	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461827.txt
200461874	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461874.txt
200461970	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200461970.txt
200462056	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462056.txt
200462093	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462093.txt
200462221	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462221.txt
200462293	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462293.txt
200462318	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462318.txt
200462340	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462340.txt
200462463	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462463.txt
200462557	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462557.txt
200462564	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462564.txt
200462582	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462582.txt
200462684	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462684.txt
200462718	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462718.txt
200462723	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462723.txt
200462743	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462743.txt
200462784	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462784.txt
200462865	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462865.txt
200462866	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462866.txt
200462886	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462886.txt
200462936	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200462936.txt
200463025	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463025.txt
200463170	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463170.txt
200463342	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463342.txt
200463414	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463414.txt
200463519	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463519.txt
200463609	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463609.txt
200463618	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463618.txt
200463628	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463628.txt
200463872	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463872.txt
200463885	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463885.txt
200463902	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200463902.txt
200464007	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464007.txt
200464111	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464111.txt
200464142	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464142.txt
200464167	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464167.txt
200464232	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464232.txt
200464268	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464268.txt
200464304	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464304.txt
200464376	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464376.txt
200464406	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464406.txt
200464467	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464467.txt
200464494	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464494.txt
200464655	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464655.txt
200464669	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464669.txt
200464670	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464670.txt
200464705	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464705.txt
200464723	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464723.txt
200464746	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464746.txt
200464835	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464835.txt
200464837	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464837.txt
200464858	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464858.txt
200464872	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464872.txt
200464957	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464957.txt
200464978	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200464978.txt
200465003	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465003.txt
200465167	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465167.txt
200465222	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465222.txt
200465256	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465256.txt
200465258	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465258.txt
200465266	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465266.txt
200465502	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465502.txt
200465517	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465517.txt
200465549	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465549.txt
200465573	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465573.txt
200465752	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465752.txt
200465813	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465813.txt
200465900	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465900.txt
200465905	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465905.txt
200465938	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465938.txt
200465957	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465957.txt
200465968	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200465968.txt
200466118	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466118.txt
200466246	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466246.txt
200466281	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466281.txt
200466352	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466352.txt
200466356	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466356.txt
200466409	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466409.txt
200466425	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466425.txt
200466449	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466449.txt
200466503	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466503.txt
200466510	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466510.txt
200466839	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466839.txt
200466886	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466886.txt
200466889	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466889.txt
200466890	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466890.txt
200466973	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200466973.txt
200467000	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467000.txt
200467009	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467009.txt
200467032	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467032.txt
200467067	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467067.txt
200467076	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467076.txt
200467143	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467143.txt
200467240	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467240.txt
200467287	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467287.txt
200467339	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467339.txt
200467347	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467347.txt
200467458	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467458.txt
200467487	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467487.txt
200467522	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467522.txt
200467727	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467727.txt
200467735	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467735.txt
200467762	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467762.txt
200467789	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467789.txt
200467797	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467797.txt
200467810	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467810.txt
200467904	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467904.txt
200467968	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200467968.txt
200468090	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468090.txt
200468100	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468100.txt
200468118	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468118.txt
200468121	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468121.txt
200468122	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468122.txt
200468193	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468193.txt
200468242	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468242.txt
200468274	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468274.txt
200468276	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468276.txt
200468304	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468304.txt
200468325	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468325.txt
200468384	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468384.txt
200468402	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468402.txt
200468455	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468455.txt
200468459	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468459.txt
200468514	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468514.txt
200468545	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468545.txt
200468586	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468586.txt
200468615	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468615.txt
200468616	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468616.txt
200468760	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468760.txt
200468976	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200468976.txt
200469019	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469019.txt
200469090	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469090.txt
200469120	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469120.txt
200469123	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469123.txt
200469174	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469174.txt
200469245	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469245.txt
200469302	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469302.txt
200469306	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469306.txt
200469362	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469362.txt
200469392	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469392.txt
200469452	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469452.txt
200469456	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469456.txt
200469857	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200469857.txt
200470051	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470051.txt
200470202	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470202.txt
200470230	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470230.txt
200470257	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470257.txt
200470317	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470317.txt
200470484	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470484.txt
200470513	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470513.txt
200470610	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470610.txt
200470670	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470670.txt
200470693	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470693.txt
200470702	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470702.txt
200470841	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470841.txt
200470912	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200470912.txt
200471033	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471033.txt
200471050	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471050.txt
200471164	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471164.txt
200471245	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471245.txt
200471285	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471285.txt
200471294	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471294.txt
200471313	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471313.txt
200471572	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471572.txt
200471576	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471576.txt
200471639	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471639.txt
200471666	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471666.txt
200471890	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471890.txt
200471906	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200471906.txt
200472047	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472047.txt
200472128	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472128.txt
200472226	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472226.txt
200472238	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472238.txt
200472244	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472244.txt
200472260	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472260.txt
200472374	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472374.txt
200472442	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472442.txt
200472604	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472604.txt
200472619	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472619.txt
200472697	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472697.txt
200472728	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472728.txt
200472753	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472753.txt
200472775	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472775.txt
200472809	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472809.txt
200472849	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472849.txt
200472895	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472895.txt
200472931	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472931.txt
200472938	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472938.txt
200472964	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200472964.txt
200473118	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473118.txt
200473288	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473288.txt
200473330	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473330.txt
200473347	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473347.txt
200473359	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473359.txt
200473365	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473365.txt
200473390	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473390.txt
200473443	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473443.txt
200473462	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473462.txt
200473595	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473595.txt
200473617	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473617.txt
200473626	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473626.txt
200473653	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473653.txt
200473697	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473697.txt
200473789	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473789.txt
200473791	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473791.txt
200473879	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473879.txt
200473953	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473953.txt
200473973	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200473973.txt
200474037	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474037.txt
200474051	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474051.txt
200474112	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474112.txt
200474127	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474127.txt
200474235	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474235.txt
200474314	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474314.txt
200474369	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474369.txt
200474405	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474405.txt
200474496	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474496.txt
200474639	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474639.txt
200474820	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200474820.txt
200475024	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475024.txt
200475048	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475048.txt
200475080	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475080.txt
200475149	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475149.txt
200475178	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475178.txt
200475238	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475238.txt
200475289	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475289.txt
200475410	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475410.txt
200475437	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475437.txt
200475535	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475535.txt
200475647	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475647.txt
200475677	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475677.txt
200475696	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475696.txt
200475851	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475851.txt
200475872	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475872.txt
200475990	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200475990.txt
200476006	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476006.txt
200476142	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476142.txt
200476160	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476160.txt
200476278	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476278.txt
200476293	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476293.txt
200476343	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476343.txt
200476403	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476403.txt
200476470	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476470.txt
200476504	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476504.txt
200476699	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476699.txt
200476729	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476729.txt
200476828	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476828.txt
200476916	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200476916.txt
200477023	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477023.txt
200477053	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477053.txt
200477126	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477126.txt
200477192	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477192.txt
200477207	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477207.txt
200477452	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477452.txt
200477514	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477514.txt
200477548	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477548.txt
200477563	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477563.txt
200477644	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477644.txt
200477677	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477677.txt
200477756	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477756.txt
200477764	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477764.txt
200477785	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477785.txt
200477791	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477791.txt
200477851	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477851.txt
200477885	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477885.txt
200477886	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477886.txt
200477942	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200477942.txt
200478052	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478052.txt
200478066	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478066.txt
200478081	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478081.txt
200478206	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478206.txt
200478222	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478222.txt
200478241	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478241.txt
200478298	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478298.txt
200478317	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478317.txt
200478378	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478378.txt
200478388	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478388.txt
200478422	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478422.txt
200478471	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478471.txt
200478528	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478528.txt
200478565	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478565.txt
200478578	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478578.txt
200478630	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478630.txt
200478648	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478648.txt
200478696	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478696.txt
200478762	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478762.txt
200478763	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478763.txt
200478778	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200478778.txt
200479025	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200479025.txt
200479089	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200479089.txt
200479280	global_north_2024_05	us	corpus/02_now_organised/global_north_2024_05/us/200479280.txt
